acct_nbr,rtxn_nbr,cust_cd,tran_amt,post_dt,data_dt,cust_type,mjaccttypcd,rtxnsourcecd,accttypcd,term_cd,branch_acct,currencycd,miaccttypcd,mjmidesc,branch_thgd,is_cash,created_at,intrtxndesctext,mcc
71449450-3403-4,464,fdf51c27-2ac0-4021-a857-c5b49417d1b1,1773479,20240131,20240131,CN,SAV,ONLI,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240105,CHUYEN KHOAN QUA APP,4722
1ee384df-c937-4,465,3ec38498-8bfa-46d1-8d7e-cf549a2f5d65,578727,20240130,20240131,CN,SAV,BRANCH,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1008,0,20240106,BOOK PHONG AGODA,4900
25b2f7c4-3567-4,466,8c32cda3-e79f-4083-a5e9-190a3a3a7152,4358383,20240105,20240131,CN,SAV,ONLI,TGTT,KKH,1039,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240113,THANH TOAN XANH SM,0000
444a2516-dfe7-4,467,9bbbe2c7-d84f-4aa5-b5d2-dfcb6e139688,1019907,20240116,20240131,CN,CK,ONLI,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1021,0,20240109,CUOC GRAB,4722
2fc39da2-d766-4,468,3cb4716f-78d9-4d55-b6ec-941ed7bcec9e,1345767,20240112,20240131,CN,SAV,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240109,MUA TREN SHOPEE,5411
71424706-05ed-4,469,86e3f68b-48da-47ff-b1ae-bbc7a28d9dc4,997600,20240121,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240129,BOOK PHONG AGODA,4722
d4cce39d-67fa-4,470,d3941809-d4cf-441c-8276-0703803b53a9,2220187,20240104,20240131,CN,CK,WWW,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240125,THANH TOAN XANH SM,4900
6242b3e9-ebec-4,471,c6b7682f-5866-443b-aafc-c39341fdb437,-3645905,20240130,20240131,CN,SAV,MAPP,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240117,BOOK PHONG AGODA,4121
7de7b874-5023-4,472,eeb4c2db-4d8b-4718-964f-0c22d318f7c9,3942763,20240102,20240131,CN,CK,MAPP,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1004,0,20240119,THANH TOAN XANH SM,7311
11ece75d-89f1-4,473,5f34c81e-75a7-4e74-b83b-6f4149d29147,-4575076,20240128,20240131,CN,CK,MAPP,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240102,XEM PHIM CGV,4900
1d0b8609-6f1f-4,474,2fdb03b2-ff64-4d16-9571-7231942490b1,1407439,20240116,20240131,CN,CK,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1043,0,20240122,MUA TREN SHOPEE,4722
c0d28a52-8072-4,475,ca4e8c38-bfeb-4e7b-a2f1-165c26ea259b,1154809,20240108,20240131,CN,SAV,BRANCH,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240115,BOOK PHONG AGODA,4722
75affab8-527d-4,476,a760039b-3977-4298-84c2-785b13013566,-2918788,20240131,20240131,CN,SAV,BRANCH,TGTT,KKH,1006,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240109,BOOK PHONG AGODA,5411
2c9bfb98-37f1-4,477,14697f11-6479-411f-bd74-aabf33ad9256,-4592890,20240131,20240131,CN,SAV,ONLI,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1010,0,20240102,THANH TOAN XANH SM,5411
31b240a5-514c-4,478,2df11ad4-46d8-4255-8aff-32cc75694565,-3611646,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1030,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240114,MUA TREN SHOPEE,0000
6e916e83-104b-4,479,cfd7debe-6ee2-4ae8-932e-8f52e167d00f,-2283279,20240117,20240131,CN,CK,MAPP,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1015,0,20240116,CHUYEN KHOAN QUA APP,5812
a518a2b4-ff32-4,480,86e9df1b-4403-4b74-ae74-97c4d4403876,3821056,20240109,20240131,CN,CK,MAPP,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240107,THANH TOAN XANH SM,4900
ca5f8f4c-0e03-4,481,110bef59-78b9-41f1-9274-f9281f8509ac,3557344,20240106,20240131,CN,SAV,MAPP,TGTT,KKH,1015,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240117,THANH TOAN XANH SM,7311
1bdbb698-3e43-4,482,dfe0d593-a5dc-453e-88d7-83bd64d6d752,-4361444,20240104,20240131,CN,CK,MAPP,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240126,BOOK PHONG AGODA,5411
7d4d8f20-eda9-4,483,579c85bd-21c2-4768-a0d7-66116f1bec7a,-2107319,20240122,20240131,CN,CK,MAPP,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240114,THANH TOAN XANH SM,5812
72497c7a-d738-4,484,604a44b3-5855-4eee-937d-2eea69cb29d1,3893162,20240127,20240131,CN,CK,ONLI,TGTT,KKH,1019,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240112,XEM PHIM CGV,4900
22802f09-8a9d-4,485,9fb9474e-4b62-4de6-9fdc-d73bb020e8a0,-2633409,20240125,20240131,CN,SAV,ONLI,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1047,0,20240110,MUA TREN SHOPEE,4121
928f79ca-71ca-4,486,3ff6fb9f-e223-4095-bb9f-cdbe5d754a52,4959653,20240113,20240131,CN,CK,MAPP,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1008,0,20240126,THANH TOAN XANH SM,4900
1f7456c5-e910-4,487,d2a66172-bb2d-4b85-b3cd-65de30722ae2,-2431598,20240114,20240131,CN,SAV,MAPP,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240104,CUOC GRAB,5812
f7bfbcfe-bff2-4,488,992b5ece-7a9b-4a08-8c01-9cfbbed5cbd6,2391132,20240112,20240131,CN,SAV,BRANCH,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240112,THANH TOAN XANH SM,5411
d2481d5f-05c0-4,489,3ae1928b-0b15-4717-b337-fdda9fda41c4,-829408,20240128,20240131,CN,CK,ONLI,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1009,0,20240117,XEM PHIM CGV,4121
b4dcd040-0300-4,490,fea9e654-c9c4-451a-b88a-6c9de440015d,-3637554,20240125,20240131,CN,CK,ONLI,TGTT,KKH,1007,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240101,THANH TOAN XANH SM,4722
dc8d7c51-be01-4,491,f84c829a-59d5-4173-9905-bb0a4b7c0f7d,-2448453,20240103,20240131,CN,CK,MAPP,TGTT,KKH,1038,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240126,XEM PHIM CGV,5411
e873554f-4392-4,492,53fcf90c-769d-4334-ab70-b792c8bf8748,1751180,20240129,20240131,CN,CK,MAPP,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240123,THANH TOAN XANH SM,7311
393f6af7-84ff-4,493,7a46968c-f0ca-4062-9a22-5b53b9d5a65d,-1629435,20240115,20240131,CN,CK,MAPP,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240113,BOOK PHONG AGODA,5812
f56f81f6-432b-4,494,5f6992b1-746f-4cb4-9f42-bf03b550befd,1041282,20240115,20240131,CN,SAV,ONLI,TGTT,KKH,1006,VND,G270,TKTT FIRST KHTN (CN) VND,1008,0,20240126,THANH TOAN XANH SM,4900
aeef13ea-1856-4,495,95c97527-b01b-473e-ad0a-a41b86594a3b,-2944689,20240115,20240131,CN,SAV,MAPP,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1028,0,20240105,BOOK PHONG AGODA,7311
6dcddeb0-447b-4,496,08af19e5-912e-42a8-a303-d199fdb7b6c1,-514190,20240115,20240131,CN,CK,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240108,XEM PHIM CGV,7311
89833c87-42fd-4,497,471bf9ff-634a-4150-9ee3-c7f4535595c3,122457,20240108,20240131,CN,SAV,BRANCH,TGTT,KKH,1008,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240128,THANH TOAN XANH SM,4121
1176603d-11d2-4,498,3e8f7c06-c98b-4801-bb96-e4768d3b30a1,-872154,20240117,20240131,CN,SAV,ONLI,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1045,0,20240102,MUA TREN SHOPEE,4121
9b99459e-5314-4,499,79bf7dea-e583-4ab3-9d1b-0b96fc486b91,-3020819,20240125,20240131,CN,SAV,ONLI,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240122,THANH TOAN XANH SM,4722
b56d9b84-8080-4,500,12c20d6d-c9a4-4e4a-a6bd-a9a51bdbf1d4,-384464,20240123,20240131,CN,CK,ONLI,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1049,0,20240109,BOOK PHONG AGODA,7311
9f37b7b5-0ed9-4,501,bac7279d-d832-4006-852e-ca8ea927f82f,1929005,20240114,20240131,CN,CK,ONLI,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1011,0,20240119,THANH TOAN XANH SM,4722
65c9b4bd-18fd-4,502,1fddb74c-bddb-47cc-b10d-cb4661c3118e,4649056,20240126,20240131,CN,SAV,MAPP,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240122,THANH TOAN XANH SM,5411
c8e3ef9f-1897-4,503,0e95605a-5fb6-4a44-add6-a59fb190b0d1,2895216,20240131,20240131,CN,CK,MAPP,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240114,BOOK PHONG AGODA,5812
d87e6b2e-6d02-4,504,5c4ee3e9-fe88-47f3-a876-cf8c0234ec81,-3385295,20240123,20240131,CN,SAV,ONLI,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1030,0,20240125,CHUYEN KHOAN QUA APP,7311
9e1dbbb3-34ca-4,505,874aae77-d2fe-422a-a5ef-b4dd4bb6da05,-2272981,20240106,20240131,CN,SAV,MAPP,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240103,THANH TOAN XANH SM,4900
91a86315-f812-4,506,16fb7ae6-7872-4802-8e97-fd7c2b2a1ea0,-4211761,20240117,20240131,CN,CK,ONLI,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240121,CUOC GRAB,0000
e62079a2-3f00-4,507,12c20d6d-c9a4-4e4a-a6bd-a9a51bdbf1d4,-3643504,20240129,20240131,CN,CK,BRANCH,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240106,CUOC GRAB,5812
0eda81dd-760b-4,508,1b388126-8bdb-4efc-9466-f46335d644f7,-2493170,20240102,20240131,CN,SAV,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1003,0,20240117,MUA TREN SHOPEE,4722
607ac9de-968c-4,509,49bf960d-55a5-4587-aba0-91940b41cc6b,-3004726,20240111,20240131,CN,SAV,MAPP,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240116,THANH TOAN XANH SM,0000
624a8bb7-dbd2-4,510,83f941f9-1e59-4466-9b7e-d399409628dc,-2863507,20240116,20240131,CN,CK,BRANCH,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240124,XEM PHIM CGV,5812
2294e4f2-cfaa-4,511,9d990326-e6d7-4ceb-b0bc-0b854aac7950,-2692297,20240119,20240131,CN,CK,MAPP,TGTT,KKH,1022,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240126,CHUYEN KHOAN QUA APP,0000
e971da9d-191b-4,512,f77a8761-191f-49ad-81d9-71c58d0ba7b8,-1993213,20240117,20240131,CN,SAV,WWW,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240119,MUA TREN SHOPEE,4900
3091d643-c056-4,513,7611aab8-7097-439b-ac28-9125b64e0333,-3744139,20240121,20240131,CN,CK,BRANCH,TGTT,KKH,1034,VND,G270,TKTT FIRST KHTN (CN) VND,1032,0,20240116,CUOC GRAB,4121
4f1d7993-9a20-4,514,d4954027-7d03-407a-a129-8d81f8770d9a,-2221650,20240127,20240131,CN,CK,WWW,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240130,XEM PHIM CGV,0000
b1c7ecb8-29b1-4,515,407b706f-3a71-4cad-ac9b-30e2e4771a33,1884118,20240121,20240131,CN,CK,ONLI,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240131,MUA TREN SHOPEE,4900
7ebc2bca-03da-4,516,2c7743bb-2b33-4692-baa2-df1f75102385,-2635990,20240106,20240131,CN,SAV,ONLI,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1007,0,20240128,CHUYEN KHOAN QUA APP,0000
e4822c60-2448-4,517,8905ffae-d1d1-4214-8564-595cac39ae37,-3281615,20240114,20240131,CN,CK,MAPP,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1020,0,20240110,CHUYEN KHOAN QUA APP,0000
8c34fdc8-20ed-4,518,1d74e96b-5df1-44f5-93c3-171b0dafb026,-4323043,20240113,20240131,CN,SAV,ONLI,TGTT,KKH,1005,VND,G270,TKTT FIRST KHTN (CN) VND,1022,0,20240124,MUA TREN SHOPEE,0000
9fc34dbc-c16f-4,519,ed324144-cecb-487e-a3f0-933d525ab06a,-285,20240123,20240131,CN,CK,MAPP,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240117,MUA TREN SHOPEE,0000
fe735b69-a217-4,520,51ce4bc7-5475-4210-80e5-149e1b94cb8d,3419827,20240126,20240131,CN,SAV,MAPP,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240120,BOOK PHONG AGODA,4121
886af24d-d50d-4,521,91162d4c-892f-4f9a-bfac-65597ca3d7a0,-4409833,20240125,20240131,CN,SAV,MAPP,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1043,0,20240116,XEM PHIM CGV,4121
2f9096b8-772b-4,522,7e0f2087-c939-423a-ae5b-5ba9d5241ab2,423260,20240129,20240131,CN,SAV,WWW,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240104,MUA TREN SHOPEE,5812
41474595-0bf3-4,523,46bee8a8-37dd-45f7-97d7-4e1dbf569765,1506189,20240107,20240131,CN,CK,MAPP,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240124,XEM PHIM CGV,4121
0615671a-920c-4,524,3422ad61-003c-45fe-8e73-20cd83d2473d,924616,20240113,20240131,CN,SAV,WWW,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240116,CHUYEN KHOAN QUA APP,5812
84e95362-7f4b-4,525,c90ffc46-db2f-44fb-a31d-684ff94e5e28,3776232,20240106,20240131,CN,CK,MAPP,TGTT,KKH,1002,VND,G270,TKTT FIRST KHTN (CN) VND,1024,0,20240120,CHUYEN KHOAN QUA APP,5411
f1d2d250-d8ac-4,526,3b31e74b-28d8-4ba3-abd1-5753629e3293,3663955,20240129,20240131,CN,SAV,MAPP,TGTT,KKH,1046,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240120,CUOC GRAB,4900
92bb4416-ac3e-4,527,30dc1fb3-96fc-486d-a405-1e7f0232fc1a,-4426924,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1014,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240123,MUA TREN SHOPEE,4900
465aa3fa-fcaa-4,528,d4a48447-7b59-42c7-82c4-2f38b56db86c,-1390560,20240125,20240131,CN,SAV,ONLI,TGTT,KKH,1045,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240126,XEM PHIM CGV,4121
f8472cf1-6272-4,529,c6b7682f-5866-443b-aafc-c39341fdb437,1708298,20240102,20240131,CN,SAV,MAPP,TGTT,KKH,1017,VND,G270,TKTT FIRST KHTN (CN) VND,1012,0,20240129,CHUYEN KHOAN QUA APP,4121
f70e1369-ace5-4,530,bb1da9b3-6b13-4cc9-ae2c-30cdf189d300,4524446,20240122,20240131,CN,SAV,WWW,TGTT,KKH,1009,VND,G270,TKTT FIRST KHTN (CN) VND,1036,0,20240124,CUOC GRAB,5411
8bec6551-a903-4,531,7d147012-aee5-43cb-ac4f-cb43f11713c9,3046847,20240105,20240131,CN,CK,MAPP,TGTT,KKH,1004,VND,G270,TKTT FIRST KHTN (CN) VND,1040,0,20240116,BOOK PHONG AGODA,4722
705c9296-0318-4,532,d5a4052d-5c7a-4f89-809d-891ec70c85a5,-3234106,20240112,20240131,CN,CK,ONLI,TGTT,KKH,1037,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240122,XEM PHIM CGV,5411
234fc4fa-d9a2-4,533,ccc81938-8010-427e-9907-5b72212376a5,-2207911,20240115,20240131,CN,SAV,MAPP,TGTT,KKH,1020,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240120,XEM PHIM CGV,0000
d7fd0b97-6830-4,534,bc51cea3-efec-430a-a131-74677da43796,2635938,20240106,20240131,CN,CK,WWW,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1041,0,20240129,XEM PHIM CGV,4722
80012de1-e89f-4,535,47938b92-0d0e-4b62-9efc-6a6b6e8dd390,-285251,20240131,20240131,CN,SAV,MAPP,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1035,0,20240129,XEM PHIM CGV,5812
348fb2f0-8852-4,536,29e49dfe-6cb8-41de-8daf-86ae6fb5f3f0,473024,20240131,20240131,CN,CK,MAPP,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240116,XEM PHIM CGV,4722
a4a5b396-45de-4,537,12c20d6d-c9a4-4e4a-a6bd-a9a51bdbf1d4,1089798,20240126,20240131,CN,SAV,MAPP,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1018,0,20240123,BOOK PHONG AGODA,7311
059d59de-b243-4,538,ab48d90a-c09a-485d-909a-28f3c6f47b33,-3967084,20240101,20240131,CN,CK,ONLI,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240125,CUOC GRAB,4722
9505608f-e4a4-4,539,79b7c188-781c-484a-b8a4-011aab314e24,3559620,20240111,20240131,CN,CK,ONLI,TGTT,KKH,1028,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240102,CHUYEN KHOAN QUA APP,0000
65e4214a-84fc-4,540,2c06e9bd-d5dc-4201-9e69-2820262d4f65,3631344,20240121,20240131,CN,CK,MAPP,TGTT,KKH,1041,VND,G270,TKTT FIRST KHTN (CN) VND,1048,0,20240112,XEM PHIM CGV,5411
acd2cf93-3600-4,541,e7366e63-4bde-4f50-8129-0e4b6117d1a8,-317605,20240112,20240131,CN,SAV,MAPP,TGTT,KKH,1033,VND,G270,TKTT FIRST KHTN (CN) VND,1025,0,20240119,CUOC GRAB,5411
e2802cfa-9759-4,542,e0c463c8-ddb9-4702-9f8e-a50f23872e57,1268452,20240124,20240131,CN,CK,MAPP,TGTT,KKH,1046,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240117,XEM PHIM CGV,4900
de7407d2-581f-4,543,f0732299-d57e-4442-b27f-bae79d4064df,1599041,20240103,20240131,CN,CK,BRANCH,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1013,0,20240107,XEM PHIM CGV,4900
fcc1f4b7-2c7c-4,544,4fd876ea-69b1-495a-b3b8-d782ecd403d0,-3102774,20240130,20240131,CN,SAV,MAPP,TGTT,KKH,1043,VND,G270,TKTT FIRST KHTN (CN) VND,1038,0,20240131,CUOC GRAB,5411
e119f02c-622e-4,545,f38565bf-54af-4dca-ba7d-06e6e65c7581,-3874151,20240119,20240131,CN,CK,ONLI,TGTT,KKH,1018,VND,G270,TKTT FIRST KHTN (CN) VND,1031,0,20240122,CHUYEN KHOAN QUA APP,5411
13cc8f7a-a595-4,546,46b99265-e501-45f8-ab80-fd5783e0b67f,-4793270,20240113,20240131,CN,SAV,MAPP,TGTT,KKH,1035,VND,G270,TKTT FIRST KHTN (CN) VND,1046,0,20240110,MUA TREN SHOPEE,4900
090edd63-ac0c-4,547,2c06e9bd-d5dc-4201-9e69-2820262d4f65,4128818,20240129,20240131,CN,CK,WWW,TGTT,KKH,1011,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240124,CHUYEN KHOAN QUA APP,5411
43ac5c5a-9c16-4,548,de0d0e35-8663-4dbb-9adc-74063c3426b8,-1542867,20240111,20240131,CN,SAV,ONLI,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1027,0,20240118,XEM PHIM CGV,5411
b07f4341-5b67-4,549,618479c4-6d40-44fe-9b4c-4f37b8d5977f,-4141690,20240123,20240131,CN,SAV,ONLI,TGTT,KKH,1021,VND,G270,TKTT FIRST KHTN (CN) VND,1043,0,20240105,CHUYEN KHOAN QUA APP,7311
99cf3fd9-1b4e-4,550,5462ec37-b47d-4a3d-a0e1-d9b9eb580309,-342000,20240107,20240131,CN,SAV,ONLI,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1044,0,20240101,THANH TOAN XANH SM,4722
7bb70d6c-1ea3-4,551,2912f87b-3a6d-48e4-bae1-872455b8a4dc,-4243748,20240112,20240131,CN,SAV,ONLI,TGTT,KKH,1000,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240126,MUA TREN SHOPEE,5411
875a44d5-54f2-4,552,38901bdf-1160-484f-8ec4-15b5f2298c66,-4147492,20240118,20240131,CN,SAV,ONLI,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240125,BOOK PHONG AGODA,4121
c9417c5b-d8fd-4,553,d0ad8152-9fc7-46bb-b690-b4528527d85a,-111146,20240129,20240131,CN,SAV,MAPP,TGTT,KKH,1023,VND,G270,TKTT FIRST KHTN (CN) VND,1037,0,20240118,THANH TOAN XANH SM,4121
8757fc1d-aa8d-4,554,fe738238-a628-47d2-ad04-a2b04044e99c,88366,20240116,20240131,CN,SAV,ONLI,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240113,XEM PHIM CGV,7311
2057bb5c-e9ab-4,555,d395ae71-729a-456b-b954-481305a63a8d,801430,20240108,20240131,CN,SAV,MAPP,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1005,0,20240107,BOOK PHONG AGODA,5411
f0517868-c25e-4,556,41e966df-f315-4811-88d3-44f6a0e5bf2f,1563114,20240131,20240131,CN,CK,ONLI,TGTT,KKH,1048,VND,G270,TKTT FIRST KHTN (CN) VND,1002,0,20240107,CUOC GRAB,7311
7e554c4e-0886-4,557,51bb043c-9a53-45bc-813b-694c1210b6d2,1682673,20240121,20240131,CN,CK,WWW,TGTT,KKH,1027,VND,G270,TKTT FIRST KHTN (CN) VND,1006,0,20240114,BOOK PHONG AGODA,5411
9a73e736-5978-4,558,cae694bb-b40f-456a-b121-e76f825ccc92,-670033,20240125,20240131,CN,CK,ONLI,TGTT,KKH,1032,VND,G270,TKTT FIRST KHTN (CN) VND,1043,0,20240112,MUA TREN SHOPEE,5411
7f43dc27-c960-4,559,5550381d-b3ad-4dec-b071-42155c434861,1435330,20240113,20240131,CN,CK,WWW,TGTT,KKH,1025,VND,G270,TKTT FIRST KHTN (CN) VND,1033,0,20240120,CHUYEN KHOAN QUA APP,5411
df01e964-f3e3-4,560,08af19e5-912e-42a8-a303-d199fdb7b6c1,-1952602,20240117,20240131,CN,SAV,ONLI,TGTT,KKH,1016,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240106,CUOC GRAB,4121
1444501b-c2d6-4,561,0e95605a-5fb6-4a44-add6-a59fb190b0d1,-586918,20240127,20240131,CN,CK,ONLI,TGTT,KKH,1024,VND,G270,TKTT FIRST KHTN (CN) VND,1000,0,20240118,CHUYEN KHOAN QUA APP,4121
c10bb38f-e463-4,562,ad5264b1-5269-4e6c-8cee-1da1e12e28f9,-1066729,20240104,20240131,CN,SAV,MAPP,TGTT,KKH,1031,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240102,CHUYEN KHOAN QUA APP,5812
65bbef7e-cbd3-4,563,c0cb04a6-7984-467a-974e-f9ba8427e46b,-1708899,20240124,20240131,CN,CK,MAPP,TGTT,KKH,1001,VND,G270,TKTT FIRST KHTN (CN) VND,1014,0,20240109,CHUYEN KHOAN QUA APP,7311
ea738eb9-863a-4,564,a608ba8d-19d4-4c71-8efc-def2aea24ed8,-2614291,20240109,20240131,CN,SAV,ONLI,TGTT,KKH,1042,VND,G270,TKTT FIRST KHTN (CN) VND,1042,0,20240129,THANH TOAN XANH SM,4722
681ac53b-686e-4,565,b1b345de-d429-4c64-8b83-60239738b1ef,-4215409,20240109,20240131,CN,SAV,MAPP,TGTT,KKH,1029,VND,G270,TKTT FIRST KHTN (CN) VND,1023,0,20240101,XEM PHIM CGV,4900
7cd12745-b75d-4,566,eeaabd59-08a5-401f-b83a-21048738f025,59104,20240110,20240131,CN,CK,ONLI,TGTT,KKH,1049,VND,G270,TKTT FIRST KHTN (CN) VND,1026,0,20240122,BOOK PHONG AGODA,7311
34a0ebd0-994d-4,567,04bd1199-52b1-4fe6-bb26-1a6de048976e,372881,20240111,20240131,CN,SAV,ONLI,TGTT,KKH,1013,VND,G270,TKTT FIRST KHTN (CN) VND,1028,0,20240101,CUOC GRAB,7311
25231910-86b5-4,568,1960476d-9322-40b1-935e-690975184afb,-1638449,20240101,20240131,CN,SAV,ONLI,TGTT,KKH,1012,VND,G270,TKTT FIRST KHTN (CN) VND,1019,0,20240111,XEM PHIM CGV,4121
f317a688-5426-4,569,e64e10f0-001f-471c-a24d-3ff237589203,4758438,20240117,20240131,CN,SAV,MAPP,TGTT,KKH,1036,VND,G270,TKTT FIRST KHTN (CN) VND,1039,0,20240127,XEM PHIM CGV,0000
39a35aea-2498-4,570,5575f451-f321-4bf5-b837-c47d16cc16b8,569612,20240107,20240131,CN,CK,MAPP,TGTT,KKH,1010,VND,G270,TKTT FIRST KHTN (CN) VND,1029,0,20240122,MUA TREN SHOPEE,5411
0dd70b4a-bb8e-4,571,a8564985-646d-45ed-98d6-4a8feb4af6fa,3890105,20240111,20240131,CN,CK,MAPP,TGTT,KKH,1044,VND,G270,TKTT FIRST KHTN (CN) VND,1043,0,20240104,CUOC GRAB,4722
2c32b3a3-092b-4,572,d2b2a9ea-ae4c-4265-a1fc-2f7870933845,700853,20240113,20240131,CN,CK,ONLI,TGTT,KKH,1047,VND,G270,TKTT FIRST KHTN (CN) VND,1017,0,20240121,MUA TREN SHOPEE,7311
